Publication,Scenario,Region,Category,Product,Flow,Unit,Year,Value
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total,Power sector inputs,EJ,2030,239.9
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total,Power sector inputs,EJ,2040,307.7
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Total,Power sector inputs,EJ,2050,370.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2010,21.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2019,35.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2020,38.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2030,66.9
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2040,100.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Renewables,Power sector inputs,EJ,2050,131.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Renewables,Power sector inputs,EJ,2030,75.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Renewables,Power sector inputs,EJ,2040,131
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Renewables,Power sector inputs,EJ,2050,177.7
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Renewables,Power sector inputs,EJ,2030,88.1
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Renewables,Power sector inputs,EJ,2040,165
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Renewables,Power sector inputs,EJ,2050,234.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Renewables,Power sector inputs,EJ,2030,106.7
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Renewables,Power sector inputs,EJ,2040,220.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Renewables,Power sector inputs,EJ,2050,284.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2010,0.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2019,2.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2020,3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2030,12.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2040,24.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2050,34.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2030,15.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2040,33.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2050,51.1
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2030,18
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2040,40.6
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2050,62.8
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2030,25.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2040,61.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Solar PV,Power sector inputs,EJ,2050,84.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2010,1.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2019,5.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2020,5.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2030,14.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2040,23.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Wind,Power sector inputs,EJ,2050,31.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Wind,Power sector inputs,EJ,2030,18
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Wind,Power sector inputs,EJ,2040,37.4
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Wind,Power sector inputs,EJ,2050,51.4
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Wind,Power sector inputs,EJ,2030,21.6
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Wind,Power sector inputs,EJ,2040,45.7
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Wind,Power sector inputs,EJ,2050,62.9
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Wind,Power sector inputs,EJ,2030,28.5
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Wind,Power sector inputs,EJ,2040,67.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Wind,Power sector inputs,EJ,2050,88.9
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2010,12.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2019,15.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2020,15.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2030,18.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2040,21.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydro,Power sector inputs,EJ,2050,24.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydro,Power sector inputs,EJ,2030,18.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydro,Power sector inputs,EJ,2040,21.5
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydro,Power sector inputs,EJ,2050,24.7
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydro,Power sector inputs,EJ,2030,19.4
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydro,Power sector inputs,EJ,2040,23.8
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydro,Power sector inputs,EJ,2050,28.5
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydro,Power sector inputs,EJ,2030,21.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydro,Power sector inputs,EJ,2040,26.8
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydro,Power sector inputs,EJ,2050,30.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2010,5.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2019,9.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2020,10.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2030,15
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2040,19.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2050,23.2
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2030,16.2
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2040,23.5
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2050,29
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2030,18
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2040,29.2
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2050,38.7
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2030,18.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2040,34.7
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Bioenergy and waste,Power sector inputs,EJ,2050,38.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2019,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2020,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2030,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2040,0.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2050,0.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2030,0.6
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2040,2.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2050,3.1
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2030,0.6
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2040,2.4
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2050,3.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2030,5.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2040,11.5
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Hydrogen (total),Power sector inputs,EJ,2050,10.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2019,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2020,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2030,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2040,0.2
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2050,0.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2030,0
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2040,0.2
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2050,0.5
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2030,0
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2040,0.3
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2050,3.2
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2030,1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2040,1.9
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Ammonia (total),Power sector inputs,EJ,2050,1.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2010,30.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2019,30.5
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2020,29.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2030,34
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2040,38.4
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2050,40.5
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2030,35.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2040,44.1
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2050,48.5
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2030,37
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2040,46.8
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2050,51.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2030,41.4
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2040,54.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Nuclear,Power sector inputs,EJ,2050,60.6
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2010,46.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2019,55.7
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2020,55.1
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2030,57.3
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2040,60.8
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2050,63.3
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2030,52.9
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2040,44.8
World Energy Outlook 2021,Announced Pledges Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2050,44.5
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2030,51.3
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2040,29.9
World Energy Outlook 2021,Sustainable Development Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2050,17.1
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2030,49.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2040,4.3
World Energy Outlook 2021,Net Zero Emissions by 2050 Scenario,World,Energy,Natural gas unabated,Power sector inputs,EJ,2050,1.8
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Power sector inputs,EJ,2010,0
World Energy Outlook 2021,Stated Policies Scenario,World,Energy,Gas with CCUS,Power sector inputs,EJ,2019,0
